smiles,1syh score,4lde score,6y2f score,time (s)
O1C23C4(C(C5(C(CC4O)C(C(=O)CC5)(C)C)C)CCC2(C(OC(=O)C13)c1ccoc1)C)C,46.2,-0.1,-7.6,19.648721933364868
O1C23C4(C(C5(C(CC4=O)C(C(=O)CC5)(C)C)C)CCC2(C(OC(=O)C13)c1ccoc1)C)C,39.3,0.9,-7.5,19.32115387916565
OC(=O)c1c([N+](=O)[O-])cc(cc1)B(O)O,-8.8,-8.6,-5.5,9.094366788864136
Clc1cc2[nH]c(=O)oc(=O)c2cc1,-8.8,-8.1,-5.1,5.647845983505249
O=c1n(c2ccccc2)c(=O)cc([nH]1)C,-8.8,-7.4,-5.4,8.352678060531616
O1CCN(c2nc(N3CCCCC3)nc(N3CCCc4c3cccc4)n2)CC1,14.1,-1.5,-8.2,29.266746520996094
O1CCN(c2nc(N3CCCC3)nc(N3CCCc4c3cccc4)n2)CC1,3.7,-3.9,-7.9,27.831355333328247
O1CCN(CC1)c1nc(N2CCCc3c2cccc3)nc(N2CCC=CC2)n1,6.7,-4.8,-8.0,30.000713109970093
o1c(ccc1[N+](=O)[O-])C=C(C(=O)O)C(=O)O,-9.6,-8.1,-5.8,11.854143857955933
O1C2C3C(C4(C(C2)C(=O)OC(C4)c2ccoc2)C)CC(O)CC3C1=O,-1.2,-7.4,-7.7,15.83879327774048
O1C2(O)C(CCCC2)Cc2c1cc1CC3C(Oc1c2)(O)CCCC3,11.6,-8.4,-7.6,10.023282051086426
O1C2C(CC3C(C2)(C)C=CC(=O)C3=C)C(=C)C1=O,-4.9,-10.0,-6.1,6.765793561935425
OC(C(C(N)C(=O)O)C)c1ncc(O)cc1,-9.5,-8.0,-6.2,12.083104133605955
O1Cc2c(-c3c(C1=O)cccc3)cc1OCOc1c2,-7.0,-9.9,-6.6,7.164381980895996
O1Cc2c(-c3c(cc(OC)c(OC)c3)C1=O)cccc2,-5.7,-9.9,-6.5,10.657960176467896
OC(C/N=C(/CC(=O)c1ccccc1)\C)C/N=C(/CC(=O)c1ccccc1)\C,-0.5,-9.9,-6.3,55.41173243522644
OC1(c2c(C(=O)C(=C1)C)cccc2)CC(=O)OC,-8.6,-8.3,-5.6,10.25177812576294
OC1(c2c(C(=O)C(=C1)OC)cccc2)CC(=O)OC,-8.8,-7.7,-5.6,13.51740837097168
S1(=O)(=O)OC2=C(C(N3CCCCC3)C1)CN(c1c2cccc1)c1ccccc1,13.6,-3.6,-7.5,25.2412657737732
OC(=O)Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],-9.2,-7.7,-5.8,13.361364841461182
S(=O)(=O)(OCCn1nc(c2c1oc(=O)cc2C)C)c1ccc(cc1)C,-3.5,-9.9,-5.6,30.20414996147156
O1C(C(C2C1CC(=O)OC2)(C1CCC2(C(=C1C)CC(=O)OC2c1ccoc1)C)CC(=O)O)(C)C,19.4,-3.0,-7.9,54.94367575645447
O1C23C4(C(C56C(=C(O)C4=O)C(OC5CC(=O)OC6)(C)C)CCC2(C(OC(=O)C13)c1ccoc1)C)C,27.9,8.7,-8.4,23.945170640945435
O=C1C2C3C4C5C6C3C1CC6C(=O)C5CC4C2,-9.0,-8.6,-5.6,6.838949918746948
OC12C3C(C4C1c1nc5c(nc1C4)cccc5)C1C(C3CC2)CCC1=O,21.2,-9.6,-7.7,10.7859628200531
O1C(OC(=O)C(Cc2c3c([nH]c2)cccc3)C1=O)(C)C,-6.9,-9.8,-6.7,11.913718938827516
O1C2C3(C(C4(C(C2)C(=CC(=O)C4O)C)C)C(O)CC(C3=CC1=O)(C1OC(=O)CC1CO)C)C,21.0,-4.0,-7.8,29.07048320770264
Brc1cn(Cc2oc(N=O)cc2)c(=O)[nH]c1=O,-9.2,-7.7,-5.7,11.874253988265991
Fc1cn(C2OC(=O)C=C2)c(=O)nc1OC,-9.0,-7.5,-5.5,9.06011700630188
Fc1cn(C2OC(=O)C=C2)c(=O)[nH]c1=O,-9.2,-7.7,-5.4,7.770442485809326
O=C1c2n(c(c(c2C(=O)c2c1cccc2)C(=O)OCC)C)c1ccccc1,-0.2,-5.3,-7.9,26.554561853408813
N(=C(\N)/N=C(N)N)\c1c2c(c3c(c4c(cc3)cccc4)c1)cccc2,1.7,-8.8,-7.9,19.74109959602356
N(=C(\N)/N=C(N)N)\c1c2c3c4c(cc2)cccc4ccc3cc1,-2.7,-9.5,-7.6,16.365044832229614
FC(F)(F)c1cc(/N=c\2/cc3n(cc2)cccc3)ccc1,-0.6,-10.0,-6.4,12.885501861572266
O1c2c(OC1)ccc(c2)c1oc(=O)[nH]n1,-9.3,-8.1,-5.5,8.563690423965454
O(CCNC(=O)CCC(=O)O)C(=O)CCC(=O)O,-8.8,-7.2,-5.3,22.535685062408447
ClCCN(N=O)C(=O)O[Si](C(C)(C)C)(c1ccccc1)c1ccccc1,1.9,-8.0,-7.5,34.15466833114624
Clc1cc2nnn(c2cc1)C(=O)Nc1c(cc([N+](=O)[O-])cc1)C,8.7,-10.0,-6.5,15.645583868026732
Fc1ccc(C(OC(=O)CNC(=O)c2ccccc2)C(=O)O)cc1,-4.8,-9.9,-6.7,33.43265891075134
O=c1c2c(c(=O)c1=NO)cccc2,-8.8,-8.9,-5.2,5.511822700500488
O=C1c2c3c(C(=O)C1=O)cccc3ccc2,-9.5,-9.8,-5.5,5.772364377975464
OC(=O)C(CC(Cc1ccccc1)C)C(=O)O,-9.0,-8.9,-5.6,14.432175874710085
S(=O)(=O)(O)CNc1ccc([N+](=O)[O-])cc1,-8.9,-7.7,-5.3,10.564769268035889
o1c2c(c(CC(=O)O)cc1=O)cccc2,-8.7,-8.4,-5.6,8.42698359489441
O1C2(c3c(Oc4c2ccc(N(C)C)c4)cc(N(C)C)cc3)c2c(C1=O)cccc2,27.5,-0.5,-7.8,18.775747537612915
n1(Nc2ccccc2)c2c3c(ccc2nc1)cccc3,-6.9,-9.9,-6.5,11.95376467704773
O(C1CC2=CCC3C(C2(CC1)C)CCC1(C3Cc2c1c(c(N)c(c2)C#N)C#N)C)C(=O)C,26.6,1.1,-7.8,28.50596332550049
OC1CCCCc2c1cc(O)c(OC)c2,-9.6,-8.6,-5.3,7.114274740219116
O(c1cc2c(C(=O)CCC=C2)cc1O)C,-9.8,-8.3,-5.5,7.041574239730835
O(c1c2c(C(=O)CCC=C2)ccc1OC(=O)C)C,-9.0,-8.4,-5.6,9.751190185546877
OC1CCCCc2c1cc(OC)c(O)c2,-8.6,-8.5,-5.3,7.00986909866333
O(c1cc2c(CCCC=C2)cc1O)C,-9.5,-8.1,-5.2,6.8313586711883545
O=C1CCCCc2c1cc(OC(=O)C)cc2,-9.1,-7.8,-5.7,7.588256597518921
O=C1CCC(=Cc2c1cc(O)c(OC)c2)C(=O)O,-8.6,-9.2,-6.2,10.30258083343506
Oc1c(c2c3c(cc(O)c2O)cccc3)c2c(cc1O)cccc2,-3.0,-8.4,-7.6,18.38041353225708
OC(=O)CC(c1c(c(c(c(c1)C)C)C)C)C,-9.2,-8.3,-5.3,9.166342496871948
OC(=O)CC(Cc1ccc([N+](=O)[O-])cc1)(C)C,-8.6,-8.1,-5.4,12.574459075927734
O1C(=O)C(N=C1c1ccccc1)Cc1ccc(OC(=O)C)cc1,-3.1,-10.0,-6.6,29.81946420669556
s1c(NC(CCC(=O)O)C(=O)O)c([N+](=O)[O-])cc1[N+](=O)[O-],-8.9,-8.2,-6.0,22.981603622436523
O=C1CCCc2c1cc(OC)c(O)c2,-8.7,-8.4,-5.1,6.763742446899414
O=C1CCCc2c1cc(O)c(OC)c2,-8.9,-7.8,-5.3,6.670736312866211
O(C1c2c(-c3c1cccc3)cccc2)C(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,-2.1,-9.2,-7.5,32.46397638320923
O=C(c1cc(c(cc1)C)C)CCC(=O)O,-9.3,-8.3,-5.4,9.375905752182009
O=c1c2c([nH]cc1[N+](=O)[O-])cccc2,-9.0,-7.6,-5.1,6.61834454536438
OC1Cc2c(CC1)c(O)c1c(c2O)C(=O)c2c(C1=O)cccc2,0.5,-6.4,-7.8,9.223437786102297
O=C1CC(CC(=C1)NCCCCCCNC1=CC(=O)CC(C1)(C)C)(C)C,-1.0,-10.0,-6.0,44.38308691978455
OC(=O)c1c2c(nc(c1)c1cc(O)c(O)cc1)cc1c(c2)cccc1,11.0,-9.9,-7.9,18.278384923934937
O1C2(C1c1ccncc1)CCc1c(C2=O)cccc1,-0.6,-9.9,-6.2,9.6471848487854
O1C2(C1c1ncccc1)CCc1c(C2=O)cccc1,-0.5,-9.9,-6.2,9.358979225158691
O1C2(C1c1ccncc1)CCc1c(C2=O)cc(OC)cc1,4.4,-10.0,-6.1,11.554845333099363
[nH]1nc(c2CCCc3c(-c12)cccc3)c1cccnc1,-2.9,-10.0,-7.1,10.526222229003906
O=C1NC(C([N+](=O)[O-])CC1)c1cc2c(cc1)cccc2,-6.1,-10.0,-5.9,12.89971685409546
O=C1NC(C([N+](=O)[O-])CC1)c1ccccc1,-9.4,-7.9,-5.0,9.783720254898071
O(c1nc(nc2CCc3c(-c12)cccc3)N)CC,-9.1,-7.8,-5.6,10.170070886611938
OC12C3C(C4(C(CC3)CC(=O)CC4)C)CCC1(C(CC2)c1ccc(=O)oc1)C,11.2,-8.4,-7.7,20.912299156188965
OC12C3C(C4(C(CC3)CC(OC(=O)C)CC4)C)CCC1(C(CC2=O)c1ccc(=O)oc1)C,26.6,-9.2,-7.5,31.45700192451477
S(=O)(=O)(Nc1c(O)cc(N)cc1)c1ccc(NC(=O)C(C)(C)C)cc1,1.1,-10.0,-6.5,34.91733765602112
O(c1cc2C(NCCc2cc1OC)Cc1ccc(O)cc1)C,-4.0,-10.0,-6.3,19.266493320465088
O(C1C2C(C1)CCC2)C(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,-7.5,-10.0,-6.5,20.878463745117188
O(C(C)(C)C)C(=O)NC(Cc1c2c([nH]c1)cccc2)C(=O)NC(Cc1ccccc1)C(=O)OC,2.7,-8.9,-7.5,89.7908582687378
O(C1CC(=C)C1)C(=O)c1ccc([N+](=O)[O-])cc1,-8.8,-8.7,-5.4,12.505858182907104
Clc1c2Cn3c(-c2nc2c1cccc2)cc1[C@@](O)(CC)C(=O)OCc1c3=O,21.7,-8.0,-8.0,12.531973361968994
O=C1N2C(CC1C1CC3N(C1=O)CCc1c3[nH]c3c1cccc3)c1[nH]c3c(c1CC2)cccc3,114.0,-2.1,-8.3,30.239495754241943
[Se](C(CS(=O)(=O)c1ccc(cc1)C)c1ccccc1)C#N,-2.9,-9.9,-6.0,21.530985832214355
Clc1ccc(NCc2cc3c(nc(nc3N)N)cc2)cc1,-5.7,-9.9,-6.6,17.02179503440857
o1c(N2C(=O)c3c(C2=O)cccc3)ccc1,-8.9,-8.6,-5.8,7.677607297897339
O(C1C2(C(C3(C(=CC2)C(=O)OC(C3)c2ccoc2)C)CC(=O)C1)C)C1OC(C(O)C(O)C1O)CO,21.4,-6.2,-8.1,62.12010312080383
O=C1C(=C2C(CCCC2C)CC1)C,-9.0,-8.6,-4.7,5.313338041305542
C1(CCCC(=C1Cc1ccccc1)C)(C)C,-6.5,-10.0,-5.1,8.975128412246704
O=C(NNc1nc(nc2nonc12)N)CCCCC,-8.9,-8.7,-5.9,19.769933462142944
OC(=O)C1C(CCCC1)Cc1ccccc1,-7.8,-10.0,-5.4,11.500656843185425
O=C1NN=C2C1CCc1c2ccc(OC)c1,-9.0,-8.4,-5.6,7.411416053771973
Oc1cc2CCc3c(-c2cc1O)[nH]nc3,-9.3,-9.3,-6.4,6.337941646575928
OC12C(C(C(O)C2)c2ccc(=O)oc2)(CCC2C1CCC1(O)C2(CCC=C1)C=O)C,11.9,-3.1,-8.1,27.42164444923401
S(=O)(=O)(n1c2-c3c(C(=O)c2c2c1cccc2)cccc3)c1ccccc1,-1.6,-6.2,-7.7,19.35586380958557
O=C1Nc2c(NC1C(=O)O)cccc2,-8.7,-7.5,-5.3,7.01502537727356
Clc1c(c2nc3c(nc2c2c(Cl)cccc2)nc(nc3N)N)cccc1,3.0,-5.8,-7.7,20.54798579216004
Clc1ccc(Nc2nc(nc3nc(N)c(nc23)C(=O)N)N)cc1,-4.2,-9.9,-7.1,21.35310745239257
O=c1[nH][nH]c2c3c(ncc12)cccc3,-8.8,-8.2,-5.3,5.924633979797363
o1c(=O)c2c(CC(CC2)C)c2c1[nH]c(=O)[nH]c2=O,-8.6,-7.6,-6.4,7.606090068817139
[O-][N+](=O)c1c(c2c(ncnc2)N)cccc1,-8.9,-8.3,-5.3,8.89667010307312
Ob1[nH]c2ncnc(N)c2cc1B(O)O,-8.6,-8.2,-6.0,7.739874601364136
S(=O)(=O)(N)c1ccc(cc1)C(=O)NN,-9.0,-7.9,-5.7,8.038427352905273
[Si](CC1=NC(CC(O1)C)(C)C)(CC1=NC(CC(O1)C)(C)C)(C)C,2.6,-9.9,-7.0,22.908637762069706
O1C(=O)C2C(C=Cc3c2cccc3)C1=O,-9.3,-8.9,-5.5,5.809610843658447
O(c1c2c(c(Cc3c(cccc3)CO)cc1)cccc2)C,-3.3,-9.9,-6.2,15.923218250274658
o1nc(c(c1c1ccccc1)C)c1ccccc1,-2.6,-9.9,-6.6,10.913600206375122
O=C1N(CCN1)c1c([N+](=O)[O-])cccc1,-8.8,-7.1,-4.9,7.617815971374512
n1c(N)c(c2c(cccc2)c1)c1ccc(N)cc1,-7.4,-10.0,-5.9,10.898764848709106
FC(F)(F)C(=O)Nc1ncnc2n[nH]c(c12)C#N,-9.1,-8.0,-5.9,10.794811010360718
O=c1c2c([nH]nc1C(=O)O)cccc2,-9.4,-8.0,-5.5,7.204225778579712
S(=O)(=O)(N)c1ccc(/N=N/c2[nH]c3c(n2)cccc3)cc1,13.5,-10.0,-6.6,16.605286836624146
S(=O)(=O)(N)c1ccc(/N=N/c2[nH]c(CC(NC3=CC(=O)C(=O)c4c3cccc4)C(=O)O)cn2)cc1,15.9,-8.9,-8.0,78.17959809303284
n12nnc(c3c4c(ccc3)cccc4)c1cccc2,-6.8,-9.9,-6.8,9.996479988098145
n1c(cccc1C)c1n[nH]nn1,-8.7,-7.7,-5.2,5.791187047958374
n1c2c(c(nc1c1ccccc1)c1n[nH]nn1)cccc2,-4.3,-10.0,-6.9,13.89317226409912
n1c(c2c(cccc2)cc1)c1n[nH]nn1,-9.5,-9.2,-5.3,7.404573202133179
FC(F)(F)c1n2c(CCC2)c(c1CO)CO,-8.7,-7.4,-5.4,8.928057432174683
O(C1CCN(CC1)C(=O)Oc1ccccc1)C(=O)Oc1ccccc1,-2.4,-10.0,-5.9,32.001102447509766
O1N(C(n2n(C31CCCCC3)c(=O)c1c(c2=O)cccc1)c1ccccc1)C,6.4,2.4,-7.5,18.736863136291504
OC1(CC(O)c2c(C1)c(O)c1c(c2O)C(=O)c2c(C1=O)cccc2OC)C(O)C,20.7,-3.1,-7.7,17.44321894645691
s1cc(nc1)C1(O)CC(O)c2c(C1)c(O)c1c(c2O)C(=O)c2c(C1=O)cccc2OC,24.6,-3.1,-9.0,22.18979549407959
S1CC(O)(N=C1C)C1(O)CC(O)c2c(C1)c(O)c1c(c2O)C(=O)c2c(C1=O)cccc2OC,22.3,-2.8,-8.6,28.24699378013611
O1C(OC)(C2(O)CC1c1c(C2)c(O)c2c(c1O)C(=O)c1c(C2=O)cccc1OC)C,17.2,-4.7,-7.5,16.613707304000854
OC1(CC(=C(N)C(=C1C)C#N)C(=O)C)C,-8.8,-8.3,-5.1,8.67303729057312
Clc1nc2c(cccc2[N+](=O)[O-])cc1,-8.8,-8.4,-5.1,6.617039442062378
O=C1N(Cc2c([N+](=O)[O-])cccc2)C(=O)c2c1cccc2,-5.1,-9.9,-6.2,14.266302108764648
O(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)N,-8.7,-8.0,-6.1,18.605252265930176
S(c1nc(N)c(N=O)c(n1)N)CC(=O)O,-8.7,-7.6,-5.7,11.305338859558104
S1(=O)(=O)NC(C(=O)c2c1cccc2)C,-8.9,-7.7,-5.4,6.188976287841797
OC(=O)C(N)C(c1ccc(OC)cc1)CC(=O)O,-8.6,-8.4,-6.1,15.37905478477478
OC(=O)C(N)C(CC(=O)O)c1ccc(O)cc1,-9.8,-8.8,-6.1,12.687296390533447
OC(=O)C(N)C(CC(=O)O)c1cccnc1,-10.0,-7.8,-5.9,12.609190225601196
OC(=O)C(N)C(CC(=O)O)c1ccncc1,-10.0,-8.3,-5.9,12.120882749557495
O1C(CC1=O)c1ccc([N+](=O)[O-])cc1,-8.7,-7.5,-5.2,6.889155149459839
n12ncc(nc2nnn1)c1ccccc1,-8.7,-8.9,-5.7,7.838008880615234
n1c(c2c(nc1c1ccccc1)cccc2)c1ccccc1,-1.1,-10.0,-7.4,14.841137409210203
On1c(c(nc2-c1nc(nc2=O)N)C(=C)C)C,-9.0,-8.0,-6.3,9.20694088935852
O=c1n(c(=O)n(c2nc([nH]c12)c1c2c([nH]c1)cccc2)C)C,3.2,-10.0,-6.8,13.181228399276732
O=C1N2C(CC1)CCc1c2cccc1,-8.8,-8.5,-5.1,6.069141387939453
n1c(N)c(c2c3c(ccc2)cccc3)cnc1,-9.3,-9.0,-5.6,9.17595076560974
O=c1n(c(Nc2cc(c(cc2)C)C)c([N+](=O)[O-])c(=O)n1C)C,-3.2,-9.9,-6.1,18.619245052337646
O1C(CC(=O)c2c1cc(OC)cc2O)c1cc(O)c(OC)cc1,1.1,-10.0,-7.1,15.016344547271729
FC(F)(F)C(O)(C(O)(c1ccc(cc1)C)C(F)(F)F)c1ccc(cc1)C,-5.7,-10.0,-5.9,27.915910720825195
O1C(Cc2c1[nH]c1c(c2=O)cccc1)C,-8.8,-8.5,-5.5,6.314714431762695
Clc1cc2C(O)(NC(=O)Nc2cc1)C(=O)O,-9.2,-8.8,-6.2,9.1661217212677
O=c1n2c(n3c(nn(c3=O)c3ccccc3)C)nnc2c(nn1c1ccccc1)C,18.8,-9.6,-7.9,34.86749029159546
OC1C(n2c(=O)[nH]c(=O)cc2)CC(C1)CO,-8.7,-7.6,-5.7,9.805480718612673
OC(C(=O)CC1=CNC(=C(O)N1)C)CO,-9.0,-7.2,-6.0,10.63583207130432
S(=O)(=O)(NN)c1cc([N+](=O)[O-])ccc1,-8.8,-8.4,-5.5,8.283101797103882
O=C1N(/N=N/c2c(c3nc4c(c(n3)N)cccc4)cccc2)CCC(C1)C,0.8,-8.0,-7.9,30.296120166778564
Oc1cc(Cc2ccc(OC)cc2)c(cc1O)C,-6.4,-9.9,-6.1,13.40009093284607
O1c2cc(Cc3c(O)cc(OC)c(O)c3)ccc2OC1,-5.1,-10.0,-6.4,14.14063835144043
O1c2cc(CC3=CC(=O)C(=CC3=O)OC)ccc2OC1,-4.6,-10.0,-5.8,13.225308179855348
Clc1nc2nc(Cl)nc(N)c2c(c1)C(=O)N,-9.8,-8.2,-5.5,9.378222703933716
S([Si](c1ccccc1)(c1ccccc1)c1ccccc1)C(=O)c1ccccc1,3.6,-8.1,-8.0,33.613723039627075
[Si](O[Si](OCC)(c1ccccc1)c1ccccc1)(OCC)(c1ccccc1)c1ccccc1,19.6,-8.3,-9.0,61.56713485717773
S(CCCC(=O)N1CCOCC1)C1=CC(=O)c2c(C1=O)cccc2,-3.8,-10.0,-6.3,26.643086671829224
O(c1ccc(n2nc3-c4c(CCc3c2c2cccnc2)cccc4)cc1)C,12.7,-7.9,-7.5,23.040560960769653
O=C(n1c2c(nc1)cccc2)c1c(cccc1)C(=O)O,-5.8,-10.0,-6.2,13.67619776725769
n1nc(nnc1c1ccc(N)cc1)c1ccc(N)cc1,12.5,-10.0,-7.0,12.654058933258057
n12nc(N)c3c(c2nnn1)cccc3,-9.2,-9.7,-5.4,5.270395278930664
O=CNNc1nn2c(nnc2)c2c1cccc2,-8.8,-8.4,-5.9,9.031605005264282
n12nc(NN)c3c(c1nnc2)cccc3,-9.2,-8.5,-5.6,6.905273914337158
n1(nc(cc1C)C)c1nn2nnnc2cc1,-9.1,-8.1,-5.9,7.192428350448608
Clc1n2nc(NNC=O)ccc2nn1,-8.8,-7.6,-5.4,7.690459251403809
O1C2=NC(N(NC(=O)c3ccncc3)C(=O)C2=Cc2c1cccc2)c1c(O)cccc1,32.6,-6.4,-8.1,38.42401337623596
Fc1cc(CC(NC(=O)C)C(=O)O)ccc1,-8.7,-8.3,-5.4,13.164753437042236
Brc1c(C(=O)N2CCCc3c2cccc3)cc2OCOc2c1,1.4,-10.0,-6.8,13.161720752716064
O1c2c(OC1C(=O)O)cc1c(c2)cccc1,-9.7,-8.9,-6.2,7.58022665977478
N(=C\c1ccc(cc1)/C=N/c1cccnc1)/c1cccnc1,28.4,-9.9,-5.8,21.71411108970642
n12nnnc2cc(c2c1cccc2)C,-9.2,-9.1,-5.2,5.347079038619995
O(c1cc2CCCc3c(-c2cc1O)[nH]nc3)C,-8.9,-8.3,-5.9,8.37668752670288
O1C[C@H]([C@@](O)(Cc2cc(OC)c(O)cc2)C1=O)Cc1cc(OC)c(O)cc1,-2.5,-10.0,-6.9,37.63811683654785
O1C(OC)(O)C(CC1=O)c1ccccc1,-8.7,-7.7,-5.2,8.899698257446289
Brc1c(C(=O)N2CCCc3c2cccc3)cc(OC)c(OC)c1,3.8,-9.9,-6.4,17.10920810699463
S(c1n(c2c(n1)cccc2)Cc1ccccc1)CCOS(=O)(=O)c1ccc(cc1)C,0.5,-9.9,-6.3,69.42820835113525
O1C23C(C4C(C5(O)C(C(CC5)C(C5OC(=O)C(=C(C5)C)CO)C)(CC4)C)CC12)(C)C(=O)C=CC3O,30.5,1.8,-7.7,46.16749405860901
OC(Cn1c2c(cc3-c1cc(=O)[nH]c3=O)cc(c(c2)C)C)C(O)C(O)CO,1.0,-6.1,-7.8,29.704019784927368
Oc1c(n2c3-c(nc4c2cccc4)cc(N(C)C)c(=O)c3)cc(O)c(N(C)C)c1,13.5,-3.4,-7.6,25.84863877296448
O(c1c2n(c3c(c2c2nc4c(nc2c1)cccc4)ccc(OC(=O)C)c3)C)C(=O)C,16.8,-5.6,-7.7,27.641367197036743
Oc1c2n(c3=CC(=O)C=Cc3c2c2=Nc3c(Nc2c1)cccc3)C,0.3,-7.1,-7.9,9.93063497543335
OC[C@H]1[C@@H]2N(CCc3c2cc2OCOc2c3)Cc2c1cc(OC)c(OC)c2,20.6,-6.5,-7.5,15.258293867111206
O=C1N2C(C(c3c1cc(OC)c(OC)c3)C(=O)O)c1c(CC2)cc2OCOc2c1,9.0,-0.5,-7.5,20.432106256484985
O1c2cc3c4c5n(CCc5cc([N+](=O)[O-])c4)c(=O)c3cc2OC1,-5.9,-8.8,-7.7,11.680809497833252
O1C(O)C2C3N(c4c(C53C3N(CC5)CC(=CC1)C2C3)cccc4)C(=O)C,7.6,-3.4,-7.9,10.70445466041565
O1C(O)C2C3N(c4c(C53C3N(CC5)CC(=CC1)C2C3)ccc(OC)c4O)C(=O)C,21.2,2.1,-8.4,14.043108701705933
O1CC(=Cc2c1cccc2)C(=O)N1CCN(CC1)c1cc(c(cc1)C)C,35.7,-10.0,-7.0,21.57285737991333
O(c1cc(CCNc2c([N+](=O)[O-])cc3c(ncn(c3=O)C)c2)ccc1OC)C,-1.7,-9.9,-6.8,46.73297905921936
O1C(C1c1ccccc1)C(O)(Cc1nc2c(cc1)cccc2)c1ccccc1,-0.6,-9.8,-7.6,41.35205578804016
n1c(cc2c(c1N)cccc2)c1ccccc1,-6.9,-9.9,-6.1,8.785926818847656
n1c(c2c(cccc2)C)cc2c(c1N)cccc2,-6.9,-10.0,-6.3,10.251339197158812
OC(Cn1c2c(cc3-c1nc(=O)n(c3=O)C)cc(c(c2)C)C)C(O)C(O)CO,3.0,-5.6,-7.6,32.1969039440155
O=C1C2(CCc3c1cccc3)CCC(=O)CC2,-5.3,-9.9,-6.0,6.456565380096436
O(CC1c2c(Nc3c1cccc3)cccc2)c1ccccc1,-5.3,-10.0,-7.0,17.83709454536438
Clc1nn2c(nnc2)c2ncccc12,-9.3,-7.5,-5.0,5.677199840545654
O1C2(O)C3C4(C(OC(=O)C(OC(=O)C(O)(CC)C)C4C(=C)C2O)CC2C3(C(O)C(=O)C=C2C)C)C1,19.7,-4.1,-8.2,34.97276496887207
O(c1c2C(N3C(Cc2ccc1OC)c1c(CC3)cc2OCOc2c1)Cc1ccccc1)C,14.2,1.7,-7.7,30.89954447746277
O(c1cc2c(cc1OC)cccc2O)C,-8.7,-7.5,-5.6,7.904473543167114
O1C2=Cc3n(nc(c3C(=O)C2(c2c1c(c(O)c(c2O)C)C(=O)C)C)C)c1ccccc1,33.9,1.6,-8.1,22.799312114715576
O1C2C(CC3C(C(O)CC3O)CC2)C(C1=O)CNCC1CCC(CC1)C(=O)O,3.3,-10.0,-7.7,37.47613000869751
O1c2cc(c3nc4-c(n(n3)C)nc(=O)n(c4=O)C)ccc2OC1,4.6,-9.9,-7.1,12.710135459899902
Clc1c(CC(N)C(=O)O)ccc2c1cccc2,-9.2,-8.7,-6.0,11.504613399505615
Brc1c(CC(N)C(=O)O)ccc2c1cccc2,-8.8,-8.1,-6.0,11.851839065551758
O=C(c1nc2c(nc1C)nc(nc2N)N)C,-9.1,-7.5,-5.6,8.077938795089722
O=C(c1nc2c(nc1c1ccccc1)nc(nc2N)N)c1ccccc1,-1.1,-8.1,-8.0,23.623501539230347
S(c1nc2c(nc1C)nc(nc2N)N)C,-8.6,-6.7,-5.6,6.975919723510742
O=C(NN)c1cc(ncc1)c1ccccc1,-7.8,-9.9,-6.4,10.088931322097778
o1c(c(nc1C)Cc1cc(O)c(O)cc1)C,-8.8,-8.4,-5.9,9.212207794189451
FC(F)(F)C(=O)NC(Cc1cc(O)c(O)cc1)C(=O)O,-8.7,-8.9,-6.4,18.35272741317749
OC1(CC(CCC1)(C)C)C(=O)c1ccc(N(C)C)cc1,0.4,-9.9,-5.9,13.491933822631836
O=C1NC2=C(CC1)c1c(CC2)cccc1,-8.8,-8.8,-5.7,6.167701959609985
o1c2c([nH]c1=O)cc1c(c2)cccc1,-9.5,-8.5,-5.3,5.811981916427612
o1c2c([nH]c1=O)cc(C(C)C)cc2,-8.8,-7.6,-4.9,6.337965726852417
O=C1NC(=O)NC1C(c1ccccc1)C,-8.9,-8.3,-5.2,9.38558316230774
S(=O)(=O)(OC(CC1(c2ccccc2)C(=O)NC(=O)NC1=O)C)c1ccc(cc1)C,0.3,-9.9,-6.2,47.23628211021423
FC(F)(F)C(=O)NC(Cc1ccc(cc1)C(=O)C(F)(F)F)C(=O)O,-7.5,-9.9,-6.8,27.3261399269104
o1c(ncc1C)Cc1cc(O)c(O)cc1,-8.9,-8.9,-5.7,8.257412672042847
S(=O)(=O)(CC1CCc2c(C1=O)cccc2)c1ccc(cc1)C,-3.9,-10.0,-6.6,16.62785291671753
S(=O)(=O)(CN1C(=O)c2c(C1=O)cccc2)CN1C(=O)c2c(C1=O)cccc2,-0.2,-9.9,-7.0,27.48329496383667
S(=O)(=O)(O)c1c2c(nccc2)c(O)c(N=O)c1,-8.9,-9.0,-6.0,8.357912063598633
S(=O)(=O)(O)c1c2c(nccc2)c(O)c([N+](=O)[O-])c1,-9.7,-8.5,-6.2,9.623398065567017
O=CNc1c(c2nc3c(c(c2)C)cccc3)cccc1,-5.5,-9.9,-6.5,13.32142972946167
S1C(NCC1)(Cc1cc(O)c(O)cc1)C(=O)O,-8.9,-7.8,-6.0,11.20523238182068
o1c(c(nc1)Cc1cc(O)c(O)cc1)C,-8.9,-8.3,-5.6,8.154680490493774
Clc1cc(c2nc3c(n(c(=O)[nH]c3=O)C)nc2)ccc1Cl,0.8,-10.0,-6.6,10.859588623046877
