smiles,homo,lumo
[nH]1c(cc2Cc3c(sc4cc[nH]c34)-c12)-c1ccc[se]1,-5.116364056,-7.1286
c1ccc2c(c1)ncc1cc3ccc4nsnc4c3cc21,-6.493512252,-8.2583
c1ccc(s1)-c1ccc2c3[se]c4cc[se]c4c3cnc2c1,-5.556009981,-7.8507
[nH]1c2cc(-c3cccc4=C[SiH2]C=c34)c3=CCC=c3c2c2cc3c4cocc4ccc3cc12,-6.818230686,-7.9765
c1ccc(cc1)-c1cnc2c(c1)oc1c2c2=CCC=c2c2ccc3ccccc3c12,-5.967778917,-7.7729
c1ccc(s1)-c1sc(-c2sc(-c3scc4occc34)c3cc[SiH2]c23)c2[se]ccc12,-6.723401669,-8.1007
[nH]1c2cc(sc2c2c1c1ccccc1c1=C[SiH2]C=c21)-c1scc2sccc12,-6.248640512,-7.8148
c1Cc(cc1)-c1sc(-c2ccc(o2)-c2scc3cc[SiH2]c23)c2occc12,-6.32082498,-7.8511
c1cc2sc3c(c2[se]1)c1=C[SiH2]C=c1c1cc(-c2scc4C=CCc24)c2=C[SiH2]C=c2c31,-7.514081901,-8.3966
c1ccc(o1)-c1cc2c3cscc3c3c(sc4ccc5cocc5c34)c2c2cocc12,-6.253426234,-7.9189
c1sc(c2C=C[SiH2]c12)-c1ccc2c(c1)sc1ccc3=C[SiH2]C=c3c21,-6.654100253,-8.0888
c1sc(c2Cccc12)-c1ccc(nc1)-c1sc(c2[SiH2]ccc12)-c1ccccn1,-5.831268375,-7.8141
[SiH2]1C=c2c3C=C[SiH2]c3c3[se]c4cc(-c5cccnc5)c5=C[SiH2]C=c5c4c3c2=C1,-7.036838079,-7.5367
C1C=Cc2oc3c(sc4cc(-c5cccc6=C[SiH2]C=c56)c5=C[SiH2]C=c5c34)c12,-6.75937826,-8.0367
c1sc(c2Cccc12)-c1ccc(nc1)-c1sc(c2Cccc12)-c1ncncn1,-6.517805748,-8.3014
C1C=Cc2csc(c12)-c1cc2c3cscc3c3c4[SiH2]C=Cc4c4cocc4c3c2[se]1,-6.396152084,-7.9415
C1C=c2c3C=C[SiH2]c3c3cnc4cc(sc4c3c2=C1)-c1cccc2nsnc12,-7.316056913,-8.4476
C1C=CC=C1c1ccc2c(c1)c1c[nH]cc1c1c2ncc2ccc3nsnc3c12,-6.681431588,-8.1515
c1ccc2c(c1)oc1c2ccc2cc(cnc12)-c1nccc2nsnc12,-7.483875673,-8.7349
[nH]1c2-c3occc3[SiH2]c2c2c1cc(-c1scc3sccc13)c1cscc21,-5.925114629,-7.631
c1cc2c3cocc3c3-c4c(-[s]c3c2c2c[SiH2]cc12)ccc1ccccc41,-6.745876655,-8.1064
[nH]1c2cc(oc2c2c3cscc3c3ccc4ccccc4c3c12)-c1ccc[se]1,-8.706236328,-8.8279
c1ccc(cc1)-c1[SiH2]c(cc1)-c1sc(-c2cccc3cCcc23)c2cc[SiH2]c12,-6.430555247,-7.8565
[nH]1c2C=CCc2c2oc3cc(-c4ccco4)c4ccccc4c3c12,-5.097373905,-7.2355
c1cc2oc3c4[SiH2]C(=Cc4ncc3c2c2ccccc12)c1ncncn1,-6.699948064,-8.431
c1cc2c3cscc3c3c4sc(cc4c4=CCC=c4c3c2[se]1)-c1scc2ccsc12,-8.218300697,-8.6651
c1sc(C2=Cc3c([SiH2]2)c2ncc4ccc5cocc5c4c2c2=C[SiH2]C=c32)c2ccoc12,-7.409086314,-8.2598
c1sc(-c2sc(-c3sc(-c4cncc5nsnc45)c4cc[se]c34)c3ccsc23)c2ccoc12,-7.994899299,-8.7961
c1cnc2c(cnc3c4oc(cc4ccc23)-c2cccc3cocc23)c1,-5.90239873,-7.8573
c1ccc(s1)-c1ccc(cc1)-c1ccc(-c2scc3Cccc23)c2ccccc12,-5.120385512,-7.4465
[nH]1-c2ccc3ccccc3c2-c2c3cscc3c3ccc4cscc4c3c12,-6.002775159,-7.7587
C1C=c2ccc3sc4c5oc(cc5c5c[nH]cc5c4c3c2=C1)C1=CC=CC1,-5.852056275,-7.4798
[nH]1c(ccc1-c1ccc(-c2ccccn2)c2cocc12)-c1Cccc1,-5.811649781,-7.5553
c1ccc(cc1)-c1ncc(-c2sc(-c3cccc4cCcc34)c3occc23)c2nsnc12,-7.670630167,-8.5652
c1ccc(o1)-c1ccc(s1)-c1sc(-c2scc3[se]ccc23)c2[nH]ccc12,-6.759768378,-8.0315
c1cc2c3nsnc3c3c4oc(cc4[se]c3c2[se]1)-c1cccc2ccccc12,-6.746177893,-8.3414
[nH]1c2ccc3nsnc3c2c2ccc3cc(ncc3c12)-c1cccc2=C[SiH2]C=c12,-6.846527956,-8.1261
[nH]1c(ccc1-c1cccc2nsnc12)-c1ccc(o1)-c1cccc2cscc12,-7.170685923,-8.3187
[nH]1c2cccnc2c2c3cocc3c3cc(ccc3c12)-c1ccccn1,-5.219949184,-7.5041
[nH]1c2-c3[se]ccc3[SiH2]c2c2ccc(cc12)-c1scc2CC=Cc12,-7.135312328,-7.9354
c1sc(-c2cc3[se]c4c(sc5ccc6c[nH]cc6c45)c3c3c[nH]cc23)c2occc12,-9.094268728,-9.1035
c1sc(-c2cc3[se]c4cc5ccncc5cc4c3[se]2)c2ccoc12,-6.456817696,-8.2013
[nH]1cccc1C1=Cc2c([SiH2]1)c1c3ccccc3c3ccc4cscc4c3c1c1c[nH]cc21,-5.935891605,-7.4864
c1ccc(-c2cc3sc4c([se]c5ccc6=C[SiH2]C=c6c45)c3[se]2)c2=CCC=c12,-6.951428177,-8.1872
c1cc2[se]c3cc4cc(sc4cc3c2cn1)-c1cccc2nsnc12,-7.110386108,-8.605
c1cnc(s1)-c1ccc(cn1)-c1ccc(-c2scc3sccc23)c2ccccc12,-5.987747775,-7.9353
C1C=Cc2c1csc2C1=Cc2ccc3c4[SiH2]C=Cc4c4=C[SiH2]C=c4c3c2[SiH2]1,-6.657490509,-7.9598
c1cc2oc3c4[SiH2]C(=Cc4sc3c2[se]1)c1scc2ccsc12,-6.552582928,-8.044
c1sc(-c2ncc(s2)-c2sc(-c3scc4cc[nH]c34)c3ccoc23)c2[SiH2]ccc12,-6.727789325,-8.0772
c1sc(-c2cc3ccc4c(sc5ccc6cocc6c45)c3s2)c2nccnc12,-7.358687376,-8.584
c1cc2ccc3c4c5cscc5c(cc4c4cscc4c3c2cn1)-c1ncncn1,-6.893304458,-8.4861
C1C=Cc2c1c1sc3cc(sc3c1c1=C[SiH2]C=c21)-c1scc2sccc12,-6.79765527,-7.9997
c1sc(-c2cc3oc4c(c5nsnc5c5ccc6nsnc6c45)c3c3=C[SiH2]C=c23)c2ccoc12,-7.50224814,-8.5516
[nH]1c(ccc1-c1scc2[SiH2]ccc12)-c1Cc(cc1)-c1scc2[SiH2]ccc12,-6.058929234,-7.6282
c1sc(-c2sc(-c3cnc(-c4scc5[nH]ccc45)c4nsnc34)c3cc[nH]c23)c2ccCc12,-7.47030627,-8.2809
[nH]1cccc1-c1ccc(-c2ncc(-c3ccc[nH]3)c3nsnc23)c2nsnc12,-7.541015672,-8.5751
c1ccc(-c2ccc(-c3ncc(s3)-c3nccc4nsnc34)c3ccccc23)c2nsnc12,-7.347873036,-8.7523
[nH]1c(ccc1-c1scc2[SiH2]ccc12)-c1sc(-c2scc3ccoc23)c2ccCc12,-6.11248572,-7.6962
c1cc2[se]c3c4cnc(cc4sc3c2c2cscc12)-c1ncncn1,-6.601968137,-8.4578
[nH]1ccc2cc3c4cocc4c4cc(ncc4c3cc12)-c1scc2cc[nH]c12,-5.316593619,-7.3654
[nH]1ccc2[SiH2]c3c([nH]c4cc(-c5ccco5)c5ccccc5c34)-c12,-4.794875807,-6.9544
c1sc(-c2ncc(-c3cccc4c[nH]cc34)c3nsnc23)c2ccCc12,-7.267015761,-8.3399
c1cnc(s1)-c1cc2c(cn1)c1oc3ccc4ccccc4c3c1c1ccccc21,-5.66503908,-7.8947
[nH]1c2ccc3=CCC=c3c2c2c1c1CC(=Cc1c1=CCC=c21)c1scc2C=CCc12,-6.051901028,-7.4598
[nH]1c2ccoc2c2c1c1c3c[nH]cc3c(cc1c1=C[SiH2]C=c21)-c1cccc2ccccc12,-6.0617824,-7.5019
[nH]1ccc2[SiH2]c3cc4cc(-c5scc6nccnc56)c5=CCC=c5c4cc3-c12,-7.084140051,-8.2161
c1sc(-c2cc3sc4c(ncc5ccc6cocc6c45)c3o2)c2ccoc12,-5.960120268,-7.9349
c1sc(-c2[SiH2]c(cc2)-c2ccc(-c3cccc4cocc34)c3c[nH]cc23)c2ccCc12,-6.434102371,-7.7514
c1ncc(s1)-c1cc2oc3cc4ccc5ccccc5c4cc3c2c2cocc12,-6.188559898,-8.0535
c1sc(-c2cc3[se]c4c(c5nsnc5c5ccc6c[nH]cc6c45)c3o2)c2[nH]ccc12,-6.7903372,-8.0835
c1sc(-c2cc3[se]c4c(ncc5ccc6cscc6c45)c3c3c[nH]cc23)c2[se]ccc12,-6.241888626,-7.8499
C1C=Cc2sc3C=C([SiH2]c3c12)c1cccc2cocc12,-6.199539487,-7.7776
[nH]1c(cc2cnc3c4occc4ccc3c12)-c1cncc2nsnc12,-7.919168706,-8.9157
c1ccc2c(c1)oc1c2c2c[nH]cc2c2cc(-c3cccc4nsnc34)c3cocc3c12,-7.028625407,-8.2249
c1sc(c2CC=Cc12)-c1cc2oc3c(c4cscc4c4ccncc34)c2c2c[nH]cc12,-5.768890789,-7.6287
[nH]1ccc2c1c1[nH]c3cc(-c4scc5cc[se]c45)c4=CCC=c4c3c1c1=CCC=c21,-8.717879885,-8.7262
[nH]1ccc2oc3c(sc4cc(-c5cccc6=C[SiH2]C=c56)c5ccccc5c34)c12,-6.49569868,-7.9719
[nH]1ccc2Cc3c(ccc4cc(ncc34)-c3cccc4=CCC=c34)-c12,-5.747518698,-7.4682
[nH]1cccc1-c1cc2sc3c(cnc4ccncc34)c2c2=CCC=c12,-6.303890702,-7.9861
[nH]1cccc1-c1cc2c3cscc3c3c4CC=Cc4oc3c2c2ccccc12,-5.637967072,-7.5353
c1ccc2cc3c(cc2c1)[se]c1cc(oc31)-c1cccnc1,-5.503104358,-7.722
c1sc(c2CC=Cc12)-c1cc2cnc3c4cnccc4[se]c3c2c2=C[SiH2]C=c12,-6.822343904,-8.3961
[nH]1c2cc(ncc2c2cnc3ccc4nsnc4c3c12)-c1nccs1,-6.726335201,-8.5143
c1sc(-c2cc3oc4c(c5c[nH]cc5c5ccc6c[nH]cc6c45)c3o2)c2C=C[SiH2]c12,-5.64039254,-7.3397
[nH]1ccc2c3cocc3c3c4oc(cc4ccc3c12)-c1cccc2cocc12,-5.472209545,-7.4938
C1C=Cc2c1c1c3c[nH]cc3c3cc(sc3c1c1cocc21)-c1scc2ccoc12,-5.976930932,-7.5743
c1cc2sc3c(c4cocc4c4cc(-c5scc6C=C[SiH2]c56)c5ccccc5c34)c2[se]1,-5.798867865,-7.8018
c1ccc(o1)-c1sc(-c2scc3cc[SiH2]c23)c2occc12,-6.004151136,-7.7958
c1cnc(s1)-c1sc(-c2sc(-c3cccc4nsnc34)c3occc23)c2occc12,-7.394996877,-8.5251
[nH]1c2ccc3nsnc3c2c2c1cc(-c1ccccc1)c1=C[SiH2]C=c21,-6.489636583,-7.9063
c1ccc(o1)-c1cc2c3nsnc3c3c4occc4cnc3c2c2=CCC=c12,-6.919808106,-8.2146
C1C=CC=C1c1cc2ncc3C=CCc3c2[se]1,-5.479196728,-7.681
c1cc2c3c[SiH2]cc3c3c(c4cscc4c4ccc5cCcc5c34)c2s1,-6.711096117,-8.006
C1C=c2cccc(-c3cnc4cc5c6[SiH2]C=Cc6c6ccccc6c5cc4c3)c2=C1,-6.284970861,-7.8736
c1cc2oc3c(ncc4cc(-c5cncs5)c5c[nH]cc5c34)c2s1,-5.702224483,-7.817
[nH]1ccc2c3cscc3c3c4oc(cc4c4=C[SiH2]C=c4c3c12)-c1cncs1,-6.810231336,-8.1044
C1C=Cc2c1c1ncc3cc(cnc3c1c1ccccc21)-c1nccc2nsnc12,-7.727907016,-8.7755
[SiH2]1C=CC=C1c1cc2c3ccccc3c3c4[se]ccc4cnc3c2c2ccccc12,-5.648933012,-7.6775
c1Cc2c(-c1)c1ccccc1c1c3-[s]cc-c3c3cCcc3c21,-5.821188748,-7.6224
c1ccc([se]1)-c1ncc(s1)-c1Cc(cc1)-c1scc2nccnc12,-7.415366789,-8.5686
c1cnc2c(c1)c1nsnc1c1c3sc(cc3cnc21)-c1nccc2nsnc12,-7.702750711,-8.8781
c1sc(C2=Cc3cc4c5cscc5c5ccc6=CCC=c6c5c4cc3C2)c2C=CCc12,-6.185512813,-7.7335
c1cc2cc3cnc4C=C([SiH2]c4c3cc2o1)c1nccs1,-6.007034115,-7.9838
c1cc2ccc3c(ncc4cc(-c5cccc6nsnc56)c5cscc5c34)c2s1,-6.869635085,-8.4183
C1C=c2c3C=CCc3cc(-c3cc4c(ccc5=C[SiH2]C=c45)cn3)c2=C1,-6.820958556,-7.9856
[nH]1ccc2oc3c(c12)c1=CCC=c1c1cc(C2=CC=CC2)c2=CCC=c2c31,-7.092777774,-7.9414
c1ccc(s1)-c1cnc(s1)-c1sc(-c2scc3[SiH2]ccc23)c2cc[se]c12,-6.835242362,-8.2458
c1cnc(-c2cc3oc4cc5ccc6ccccc6c5cc4c3c3=CCC=c23)c2nsnc12,-7.565315397,-8.5654
[nH]1c2cc(-c3scc4cc[se]c34)c3c[nH]cc3c2c2c1c1occc1c1=CCC=c21,-7.80258032,-8.2088
[nH]1c(cc2cc3oc4ccc5=C[SiH2]C=c5c4c3cc12)-c1ccco1,-6.553953024,-7.9329
c1ccc(-c2ccc(-c3ncc(s3)-c3nccc4nsnc34)c3nsnc23)c2cscc12,-7.577240285,-8.7748
[nH]1c2ccc3nsnc3c2c2c1c1oc(cc1c1ccccc21)-c1ccc[se]1,-6.315283257,-8.0415
[nH]1c(cc2cc3c4c[nH]cc4c4cccnc4c3cc12)-c1cccnc1,-4.882923693,-7.2312
c1Cc(cc1)-c1ccc(-c2scc3[SiH2]ccc23)c2cocc12,-5.886949877,-7.6649
c1ccc(cc1)-c1ccc2c(c1)[se]c1c2c2ccccc2c2ccc3=C[SiH2]C=c3c12,-6.632938481,-8.1014
[nH]1ccc2[SiH2]c3c(-c12)c1ccccc1c1cc(ncc31)-c1ccco1,-5.567198585,-7.5372
c1ncc(-c2ccc(s2)-c2ccc(-c3cncc4nsnc34)c3cocc23)c2nsnc12,-7.733877638,-8.829
c1cc2c(s1)c1cc3cnc(cc3cc1c1=CCC=c21)-c1scc2[SiH2]C=Cc12,-5.697361611,-7.7181
c1cnc(s1)-c1ccc2c3sc4ccc5nsnc5c4c3ccc2c1,-6.462807637,-8.3928
[nH]1ccc2[nH]c3c(c4nsnc4c4cc(-c5scc6sccc56)c5nsnc5c34)c12,-7.390101598,-8.4849
c1cnc(s1)-c1sc(-c2sc(c3Cccc23)-c2ccccn2)c2ccCc12,-6.450011133,-8.0525
c1ccc(s1)-c1sc(-c2ccc(o2)-c2cncc3nsnc23)c2ccCc12,-7.512007302,-8.644
c1cc2-[s]c3c(ccc4ccc5c[nH]cc5c34)-c2c2c[nH]cc12,-4.588895524,-6.9204
c1ccc(cc1)-c1ccc(cc1)-c1ccc(-c2cccc3cocc23)c2cocc12,-5.392029572,-7.5074
c1sc(-c2cc3sc4ccc5c[nH]cc5c4c3c3nsnc23)c2ccoc12,-6.996618336,-8.2544
c1sc(-c2cc3c(s2)c2cc4c5nsnc5ccc4cc2c2=C[SiH2]C=c32)c2[nH]ccc12,-6.93728684,-8.1983
[nH]1c2ccoc2c2ccc3cc(sc3c12)-c1ccccc1,-4.729477518,-7.2564
c1cc2cc3ncc4C=C(Cc4c3cc2s1)c1scc2[SiH2]C=Cc12,-5.929536581,-7.8627
[nH]1c2cc(-c3cccnc3)c3ccccc3c2c2[se]c3ccc4ccccc4c3c12,-5.304312912,-7.5249
c1sc(-c2cc3c(c4c5nsnc5ccc4c4=CCC=c34)c3=CCC=c23)c2nccnc12,-7.535576396,-8.4414
c1cc2c3cocc3c3c(sc4cc(-c5scc6[nH]ccc56)c5ccccc5c34)c2o1,-5.789820686,-7.5927
c1c-c2oc3c(c2-[o]1)c1c[SiH2]cc1c1ccc2c[SiH2]cc2c31,-7.242061812,-8.2436
c1ccc-2c([SiH2]c3c-2c2c[SiH2]cc2c2ccc4ccccc4c32)c1,-6.582326952,-7.9636
[nH]1ccc2c1c1ncc3cc(-c4ccccn4)c4c[nH]cc4c3c1c1=C[SiH2]C=c21,-5.856536891,-7.5334
[nH]1c2ccc3cscc3c2c2oc3cc(-c4scc5ccsc45)c4c[nH]cc4c3c12,-5.875901901,-7.5171
c1ccc(s1)-c1sc(-c2ccc(o2)-c2ccccc2)c2cc[se]c12,-6.291263973,-7.9196
[nH]1c2ccoc2c2cc3c4cscc4c(cc3cc12)-c1scc2cc[se]c12,-5.885716961,-7.7144
[SiH2]1C=CC=C1c1cc2ccc3c4[SiH2]C=Cc4c4cscc4c3c2s1,-6.231329385,-7.876
c1sc(c2[SiH2]ccc12)-c1cnc(-c2ccc(-c3ccccc3)c3nsnc23)c2nsnc12,-7.444033099,-8.7033
[nH]1c2C=CCc2c2c3c[nH]cc3c3cc(sc3c12)-c1cccnc1,-5.718679049,-7.4579
c1ccc(cc1)-c1ccc(-c2sc(-c3cccc4nsnc34)c3cc[SiH2]c23)c2c[nH]cc12,-7.033938453,-8.1971
c1c-c2c(-nc1)c1sc3ccc4cocc4c3c1c1cocc21,-5.436934376,-7.6895
c1ccc(cc1)-c1sc(-c2ccc(cn2)-c2ccccn2)c2cc[SiH2]c12,-5.736688478,-7.7599
c1cc2c([se]1)c1c3c[nH]cc3c3cc([se]c3c1c1=C[SiH2]C=c21)-c1scc2ccsc12,-5.796771097,-7.4146
[nH]1c2C3=C(Cc2c2c1ccc1c[nH]cc21)C=C([SiH2]3)c1cccc2=CCC=c12,-6.447570937,-7.566
[nH]1c(ccc1-c1sc(-c2ncncn2)c2cc[nH]c12)-c1ccc[se]1,-6.609380522,-8.1368
c1ccc(nc1)-c1ccc(-c2ncc(s2)-c2ncncn2)c2ccccc12,-6.847682492,-8.5024
c1sc(-c2cc3[se]c4c(c5c[nH]cc5c5ccccc45)c3c3cscc23)c2cc[se]c12,-6.222734184,-7.8736
[nH]1c2C=C([SiH2]c2c2c1c1c(ccc3=C[SiH2]C=c13)c1ccccc21)c1scc2CC=Cc12,-6.727975818,-7.9256
[nH]1c(cc2ncc3cc4C=C[SiH2]c4cc3c12)-c1cccc2=CCC=c12,-6.008102142,-7.7409
c1Cc(cc1)-c1sc(-c2sc(c3[SiH2]ccc23)-c2cccc3cocc23)c2cc[SiH2]c12,-6.265675185,-7.8267
[nH]1ccc2c3cscc3c3c(oc4cc(-c5cccc6nsnc56)c5c[nH]cc5c34)c12,-6.979720958,-8.121
[SiH2]1C=Cc2oc3c(c12)c1nsnc1c1cc(-c2cccc4c[nH]cc24)c2cscc2c31,-6.714156584,-8.0383
c1sc(C2=Cc3cnc4c(ncc5cccnc45)c3[SiH2]2)c2ccoc12,-6.734695325,-8.1532
c1sc(c2Cccc12)-c1ccc(cc1)-c1ccc(cn1)-c1scc2ccsc12,-5.748010473,-7.7834
c1ccc(-c2cc3cnc4c(sc5ccc6nsnc6c45)c3o2)c2cocc12,-6.620038244,-8.3322
c1cc2c3cocc3c3c4cnc(cc4c4c[nH]cc4c3c2o1)-c1scc2C=CCc12,-5.329015612,-7.4144
[nH]1ccc2sc3c4oc(cc4sc3c12)-c1cccc2=C[SiH2]C=c12,-6.797870775,-8.0731
c1cnc(s1)-c1ccc(-c2cnc(-c3cccc4c[nH]cc34)c3nsnc23)c2c[SiH2]cc12,-7.476591975,-8.4545
c1cc2ncc3c4oc(cc4c4=C[SiH2]C=c4c3c2c2cocc12)-c1cncc2nsnc12,-8.263436624,-8.7143
c1sc(-c2sc(-c3sc(-c4ccccc4)c4[se]ccc34)c3ccCc23)c2cc[nH]c12,-6.573336387,-7.8919
c1sc(-c2cc3c4nsnc4c4c(cnc5ccc6cocc6c45)c3[se]2)c2ccoc12,-6.846324817,-8.3997
c1ncc(s1)-c1ncc(s1)-c1ccc([se]1)-c1cccnc1,-6.611487515,-8.4382
[nH]1ccc2c3nsnc3c3c([nH]c4cc(-c5cccc6cscc56)c5=C[SiH2]C=c5c34)c12,-6.274105802,-7.7385
c1ccc([se]1)C1=Cc2c(C1)c1[se]c3ccc4nsnc4c3c1c1=C[SiH2]C=c21,-9.692410038,-9.7107
[nH]1cccc1-c1cc2[nH]c3c(c4nsnc4c4cccnc34)c2[se]1,-6.310032714,-7.9786
c1[SiH2]c2c(c1)c1nsnc1c1c3-[o]cc-c3c3nsnc3c21,-6.947600582,-8.5315
[nH]1c2ccc3nsnc3c2c2c1c1CC(=Cc1c1=CCC=c21)c1scc2[SiH2]C=Cc12,-6.655892854,-7.9155
[nH]1cccc1-c1cnc2c(c1)c1=C[SiH2]C=c1c1c2ncc2ccc3nsnc3c12,-6.835516794,-8.2739
c1cc2oc3c4CC(=Cc4c4ccccc4c3c2o1)c1scc2sccc12,-6.229154941,-7.8889
c1sc(-c2cc3c4cscc4c4c(cnc5ccc6=CCC=c6c45)c3o2)c2[nH]ccc12,-6.012427449,-7.7238
[nH]1c2ccc3ccccc3c2c2c3cocc3c3C=C(Cc3c12)c1scc2nccnc12,-7.289292143,-8.3591
C1C=c2c(cc3c4ccccc4c4cc5ccncc5cc4c3c2=C1)C1=CC=C[SiH2]1,-6.504705923,-7.9363
[nH]1ccc2c1c1[nH]c3cc(-c4ncncn4)c4cocc4c3c1c1=CCC=c21,-6.383120842,-7.8618
[nH]1c2ccoc2c2ncc3cc(cnc3c12)-c1cncc2nsnc12,-7.652935573,-8.8536
[SiH2]1C=Cc2ccc3c(sc4cc(-c5scc6occc56)c5ccccc5c34)c12,-5.788548175,-7.7821
C1C=c2cccc(-c3cc4cc5cc6CC=Cc6cc5cc4cn3)c2=C1,-6.348121165,-7.7964
c1ccc(s1)-c1ncc(s1)-c1sc(-c2scc3[nH]ccc23)c2[nH]ccc12,-6.701171208,-7.9172
[nH]1c2ccoc2c2c1c1oc(cc1c1ccccc21)-c1cncs1,-5.558246941,-7.6688
c1sc(-c2ccc(cc2)-c2ccc([se]2)-c2cncc3nsnc23)c2[se]ccc12,-7.810425059,-8.8089
c1cc2c(s1)c1sc3cc(-c4cccc5=C[SiH2]C=c45)c4cocc4c3c1c1=CCC=c21,-6.713931998,-8.059
[nH]1c(ccc1-c1sc(-c2scc3cc[SiH2]c23)c2cc[nH]c12)-c1ccco1,-5.971311398,-7.5364
c1sc(c2[SiH2]ccc12)-c1ccc(nc1)-c1sc(-c2scc3occc23)c2cc[nH]c12,-6.625679304,-7.9911
C1C(=Cc2c1c1c3ccccc3c3C=C[SiH2]c3c1c1ccccc21)c1ccc[se]1,-6.134978484,-7.7782
[nH]1c2ccc3cscc3c2c2ncc3cc(-c4scc5occc45)c4=C[SiH2]C=c4c3c12,-6.856783577,-8.201
c1cc2cnc3c(ccc4cc(cnc34)-c3scc4occc34)c2o1,-5.878632064,-7.8685
c1ccc(cn1)-c1[SiH2]c(cc1)-c1sc(-c2ncncn2)c2occc12,-7.322729641,-8.6691
c1cnc(s1)-c1sc(-c2sc(-c3cccc4nsnc34)c3[nH]ccc23)c2ccoc12,-7.504690644,-8.4731
[nH]1c2ccc3ccccc3c2c2c3nsnc3c3cc(ncc3c12)-c1scc2nccnc12,-7.31784706,-8.5262
c1ccc(nc1)-c1cc2[se]c3c(cnc4ccc5=C[SiH2]C=c5c34)c2cn1,-6.605711009,-8.2863
c1sc(c2CC=Cc12)-c1ccc2c(cnc3c4c5cocc5ccc4c4=C[SiH2]C=c4c23)c1,-6.574262392,-8.0256
C1C=CC=C1c1cc2c(c3nsnc13)c1[se]c3ccoc3c1c1=C[SiH2]C=c21,-7.489942801,-8.4934
c1sc(-c2cc3cc4c5cscc5c5ccncc5c4cc3o2)c2[SiH2]C=Cc12,-5.508584307,-7.7253
[nH]1c(cc2c1c1sc3cccnc3c1c1=C[SiH2]C=c21)-c1cccc2cocc12,-6.627566121,-7.7286
c1cc2ccc3cc4cc(cnc4cc3c2cn1)-c1cncc2nsnc12,-7.746782343,-8.8679
c1sc(c2[SiH2]ccc12)-c1sc(-c2ccc(o2)-c2scc3ccoc23)c2sccc12,-6.458336197,-7.938
[nH]1c(cc2[SiH2]ccc12)-c1cnc2ccc3c[nH]cc3c2c1,-8.654351908,-8.6732
[nH]1c(ccc1-c1ccc(-c2cccc3nsnc23)c2cCcc12)-c1scc2ccsc12,-7.077140745,-8.1728
c1sc(-c2cc3c4cscc4c4c5ncccc5[se]c4c3c3c[nH]cc23)c2cc[nH]c12,-6.147423908,-7.6821
c1[SiH2]c(cc1)-c1ccc(-c2sc(c3Cccc23)-c2scc3nccnc23)c2c[SiH2]cc12,-7.45903384,-8.3517
[nH]1c-2c([SiH2]c3ccc4cscc4c-23)c2c1cc(-c1scc3cc[nH]c13)c1cocc21,-6.379196552,-7.7354
[nH]1cccc1-c1ccc(-c2ccc(nc2)-c2cncs2)c2cCcc12,-6.356032426,-7.8855
c1ccc(-c2cc3sc4cc5ccc6=CCC=c6c5cc4c3c3cscc23)c2c[nH]cc12,-5.843707887,-7.6361
c1ccc(-c2sc(-c3sc(-c4ncncn4)c4sccc34)c3cc[nH]c23)c2c[SiH2]cc12,-7.484380064,-8.4857
[nH]1c2ccsc2c2cnc3cc(-c4cccs4)c4=CCC=c4c3c12,-6.006742598,-7.7884
[SiH2]1C=CC=C1c1cc2ncc3ccc4nsnc4c3c2c2cocc12,-6.86044996,-8.338
c1ccc(o1)-c1cc2c([se]1)c1sc3cc[se]c3c1c1=CCC=c21,-5.553856311,-7.7229
c1cc2c3cocc3c3c(ccc4cc(-c5cncs5)c5nsnc5c34)c2[se]1,-6.787752091,-8.4342
c1Cc(cc1)-c1ccc(s1)-c1ccc(-c2scc3ccCc23)c2nsnc12,-7.149669512,-8.3331
[nH]1c2cc(ncc2c2c1ccc1c[nH]cc21)C1=CC=C[SiH2]1,-5.420844152,-7.3268
c1ncc(s1)-c1ncc(s1)-c1[SiH2]c(cc1)-c1scc2sccc12,-7.265707961,-8.49
c1ncc(s1)-c1cc2ccc3c(ccc4ccc5ccccc5c34)c2s1,-5.585966106,-7.8522
c1sc(-c2cc3c4cscc4c4cc5ccc6=C[SiH2]C=c6c5cc4c3o2)c2[se]ccc12,-6.381201024,-7.9551
c1sc(-c2sc(-c3sc(-c4ncncn4)c4[nH]ccc34)c3occc23)c2[se]ccc12,-7.245442419,-8.4093
c1cnc2c(c1)[se]c1c3CC(=Cc3oc21)c1cncc2nsnc12,-7.476039031,-8.8178
[nH]1ccc2c1c1[se]c3cc(sc3c1c1=CCC=c21)-c1scc2CC=Cc12,-7.43521621,-8.1833
[nH]1c2cc(cnc2c2c1c1c(ccc3=CCC=c13)c1ccccc21)-c1scc2CC=Cc12,-7.339568145,-8.058
[nH]1-c-2c(-cc1)[nH]-c1c-2c2c[SiH2]cc2c2ccc3c[nH]cc3c12,-5.915810732,-7.3216
[nH]1c2ccc3=C[SiH2]C=c3c2c2c3nsnc3c3cc(-c4cccs4)c4nsnc4c3c12,-7.582817488,-8.5065
[nH]1c-2c([SiH2]c3cc(-c4scc5[nH]ccc45)c4=C[SiH2]C=c4c-23)c2c1ccc1nsnc21,-7.238940211,-8.1528
c1cc2cnc3c4ncc(cc4oc3c2[se]1)-c1ccccn1,-5.837586121,-7.9223
c1sc(c2C=C[SiH2]c12)-c1cc2cnc3c(cnc4cccnc34)c2c2=CCC=c12,-6.644977463,-8.0873
